fecha,id_camion,tipo_camion,id_chofer,nombre_chofer,viajes,tierra_transportada,combustible,litros_cargados
2023-02-20,Vol-10,Volquete Mediano,CH-16,Chofer 16,2,13.69,285.76,282.25
2023-02-20,Vol-12,Volquete Grande,CH-04,Chofer 4,4,41.78,657.81,660.61
2023-02-20,Vol-08,Volquete Mediano,CH-25,Chofer 25,5,41.67,661.49,654.46
2023-02-21,Vol-06,Volquete Mediano,CH-10,Chofer 10,6,51.19,657.31,662.91
2023-02-21,Vol-09,Volquete Mediano,CH-23,Chofer 23,3,21.03,387.61,393.86
2023-02-21,Vol-14,Volquete Grande,CH-15,Chofer 15,3,25.73,450.35,468.81
2023-02-21,Art-20,Articulado,CH-16,Chofer 16,1,8.38,217.39,216.16
2023-02-21,Vol-03,Volquete Pequeño,CH-16,Chofer 16,2,10.2,172.62,165.42
2023-02-21,Vol-11,Volquete Grande,CH-25,Chofer 25,2,21.94,291.22,279.9
2023-02-21,Art-19,Articulado,CH-21,Chofer 21,3,32.42,678.35,682.26
2023-02-21,Vol-08,Volquete Mediano,CH-15,Chofer 15,3,26.74,332.84,329.57
2023-02-21,Vol-07,Volquete Mediano,CH-17,Chofer 17,5,41.65,526.24,506.72
2023-02-21,Vol-01,Volquete Pequeño,CH-04,Chofer 4,4,24.51,380.58,369.21
2023-02-21,Art-17,Articulado,CH-25,Chofer 25,2,24.25,374.88,393.18
2023-02-21,Vol-02,Volquete Pequeño,CH-10,Chofer 10,4,25.67,262.72,261.41
2023-02-21,Vol-05,Volquete Pequeño,CH-10,Chofer 10,4,24.76,261.04,248.56
2023-02-21,Vol-04,Volquete Pequeño,CH-05,Chofer 5,4,18.35,280.17,277.77
2023-02-21,Vol-12,Volquete Grande,CH-08,Chofer 8,3,32.98,361.89,371.37
2023-02-22,Art-19,Articulado,CH-25,Chofer 25,2,24.53,342.85,345.59
2023-02-22,Vol-03,Volquete Pequeño,CH-06,Chofer 6,5,31.46,382.76,380.76
2023-02-22,Vol-02,Volquete Pequeño,CH-25,Chofer 25,6,34.31,482.01,470.38
2023-02-22,Vol-13,Volquete Grande,CH-20,Chofer 20,4,36.75,542.09,533.81
2023-02-22,Vol-08,Volquete Mediano,CH-09,Chofer 9,3,20.12,404.74,422.89
2023-02-22,Vol-14,Volquete Grande,CH-07,Chofer 7,4,33.73,669.17,637.32
2023-02-22,Art-20,Articulado,CH-02,Chofer 2,3,29.06,646.3,661.37
2023-02-22,Art-18,Articulado,CH-07,Chofer 7,2,19.48,328.91,316.72
2023-02-22,Vol-05,Volquete Pequeño,CH-12,Chofer 12,4,22.93,263.56,257.54
2023-02-22,Art-16,Articulado,CH-24,Chofer 24,1,9.2,208.91,206.21
2023-02-22,Vol-07,Volquete Mediano,CH-24,Chofer 24,4,27.98,386.62,401.92
2023-02-22,Vol-01,Volquete Pequeño,CH-09,Chofer 9,4,21.93,329.79,324.58
2023-02-22,Vol-09,Volquete Mediano,CH-12,Chofer 12,5,38.78,525.0,538.16
2023-02-22,Vol-06,Volquete Mediano,CH-10,Chofer 10,5,46.09,712.07,717.14
2023-02-22,Vol-15,Volquete Grande,CH-18,Chofer 18,5,48.62,861.76,839.71
2023-02-23,Vol-01,Volquete Pequeño,CH-25,Chofer 25,4,22.2,285.48,274.24
2023-02-23,Art-19,Articulado,CH-15,Chofer 15,1,10.65,188.28,184.81
2023-02-23,Vol-12,Volquete Grande,CH-12,Chofer 12,3,25.14,497.49,498.19
2023-02-23,Vol-13,Volquete Grande,CH-02,Chofer 2,3,28.12,463.78,486.19
2023-02-23,Art-18,Articulado,CH-04,Chofer 4,2,24.01,321.24,320.99
2023-02-23,Art-17,Articulado,CH-13,Chofer 13,3,36.02,530.63,548.76
2023-02-23,Vol-05,Volquete Pequeño,CH-14,Chofer 14,3,13.12,282.03,287.03
2023-02-23,Art-20,Articulado,CH-19,Chofer 19,3,27.23,527.78,519.75
2023-02-23,Vol-10,Volquete Mediano,CH-07,Chofer 7,4,26.97,521.35,509.42
2023-02-23,Vol-03,Volquete Pequeño,CH-19,Chofer 19,4,21.87,346.12,336.34
2023-02-23,Vol-08,Volquete Mediano,CH-19,Chofer 19,3,23.53,331.67,338.86
2023-02-23,Vol-14,Volquete Grande,CH-03,Chofer 3,5,49.91,751.78,772.66
2023-02-23,Art-16,Articulado,CH-04,Chofer 4,1,10.68,210.85,221.24
2023-02-23,Vol-09,Volquete Mediano,CH-13,Chofer 13,4,32.29,447.24,455.89
2023-02-23,Vol-15,Volquete Grande,CH-22,Chofer 22,3,22.79,440.34,450.34
2023-02-23,Vol-11,Volquete Grande,CH-20,Chofer 20,2,19.17,246.31,236.57
2023-02-23,Vol-06,Volquete Mediano,CH-13,Chofer 13,5,38.86,660.43,664.94
2023-02-23,Vol-04,Volquete Pequeño,CH-13,Chofer 13,5,29.43,361.71,362.37
2023-02-23,Vol-07,Volquete Mediano,CH-07,Chofer 7,3,24.42,352.03,335.38
2023-02-23,Vol-02,Volquete Pequeño,CH-13,Chofer 13,4,23.76,295.71,286.3
2023-02-24,Vol-05,Volquete Pequeño,CH-17,Chofer 17,5,28.37,393.34,394.47
2023-02-24,Vol-10,Volquete Mediano,CH-07,Chofer 7,4,31.28,400.37,415.03
2023-02-24,Vol-03,Volquete Pequeño,CH-19,Chofer 19,5,25.79,430.66,443.37
2023-02-24,Vol-14,Volquete Grande,CH-01,Chofer 1,2,18.25,310.2,309.85
2023-02-24,Vol-04,Volquete Pequeño,CH-02,Chofer 2,2,10.61,169.57,175.81
2023-02-24,Vol-08,Volquete Mediano,CH-13,Chofer 13,6,55.84,761.21,747.19
2023-02-24,Art-20,Articulado,CH-13,Chofer 13,2,21.7,470.88,476.07
2023-02-24,Vol-09,Volquete Mediano,CH-15,Chofer 15,3,23.05,361.01,363.61
2023-02-24,Art-17,Articulado,CH-22,Chofer 22,1,10.66,181.08,177.08
2023-02-24,Vol-15,Volquete Grande,CH-20,Chofer 20,4,33.71,719.57,688.98
2023-02-24,Vol-06,Volquete Mediano,CH-01,Chofer 1,5,46.09,510.8,518.48
2023-02-24,Vol-11,Volquete Grande,CH-07,Chofer 7,3,27.2,495.32,499.7
2023-02-24,Vol-13,Volquete Grande,CH-19,Chofer 19,4,41.21,591.27,608.08
2023-02-24,Vol-01,Volquete Pequeño,CH-10,Chofer 10,6,39.51,460.41,480.27
2023-02-24,Art-19,Articulado,CH-15,Chofer 15,2,21.7,376.85,383.72
2023-02-24,Vol-07,Volquete Mediano,CH-13,Chofer 13,4,38.71,442.93,423.31
2023-02-24,Vol-12,Volquete Grande,CH-05,Chofer 5,2,14.46,311.72,323.25
2023-02-24,Art-16,Articulado,CH-13,Chofer 13,1,11.73,196.74,188.42
2023-02-25,Art-18,Articulado,CH-18,Chofer 18,3,35.02,661.6,667.05
2023-02-25,Vol-09,Volquete Mediano,CH-16,Chofer 16,1,6.61,105.09,104.05
2023-02-25,Vol-02,Volquete Pequeño,CH-07,Chofer 7,5,22.55,327.84,330.23
2023-02-25,Vol-12,Volquete Grande,CH-14,Chofer 14,2,17.34,304.96,298.38
2023-02-25,Vol-04,Volquete Pequeño,CH-24,Chofer 24,3,13.2,272.49,278.36
2023-02-25,Vol-10,Volquete Mediano,CH-05,Chofer 5,3,22.0,387.28,378.9
2023-02-25,Art-17,Articulado,CH-14,Chofer 14,2,18.03,332.39,332.81
2023-02-25,Vol-03,Volquete Pequeño,CH-25,Chofer 25,4,22.32,360.04,362.88
2023-02-25,Vol-15,Volquete Grande,CH-06,Chofer 6,4,36.81,599.34,626.32
2023-02-25,Vol-13,Volquete Grande,CH-20,Chofer 20,3,28.95,416.55,435.63
2023-02-25,Art-19,Articulado,CH-20,Chofer 20,2,19.02,419.4,400.44
2023-02-25,Vol-07,Volquete Mediano,CH-13,Chofer 13,5,43.85,514.62,527.95
2023-02-25,Vol-05,Volquete Pequeño,CH-04,Chofer 4,3,15.73,257.61,260.02
2023-02-25,Vol-01,Volquete Pequeño,CH-15,Chofer 15,5,29.09,465.86,485.8
2023-02-25,Art-16,Articulado,CH-13,Chofer 13,1,12.01,180.19,187.67
2023-02-25,Vol-08,Volquete Mediano,CH-07,Chofer 7,2,16.02,210.88,220.31
2023-02-25,Vol-11,Volquete Grande,CH-02,Chofer 2,3,29.54,481.83,472.27
2023-02-25,Vol-14,Volquete Grande,CH-24,Chofer 24,2,11.94,338.2,332.64
2023-02-25,Art-20,Articulado,CH-23,Chofer 23,2,22.25,342.62,329.96
2023-02-25,Vol-06,Volquete Mediano,CH-11,Chofer 11,3,22.18,408.96,410.8
2023-02-26,Art-17,Articulado,CH-09,Chofer 9,1,9.0,160.55,160.02
2023-02-26,Vol-11,Volquete Grande,CH-01,Chofer 1,2,24.15,322.4,314.14
2023-02-26,Vol-03,Volquete Pequeño,CH-20,Chofer 20,3,17.47,270.44,269.05
2023-02-26,Vol-01,Volquete Pequeño,CH-07,Chofer 7,3,14.66,199.52,200.98
2023-02-26,Vol-08,Volquete Mediano,CH-10,Chofer 10,5,54.05,537.44,544.11
2023-02-26,Vol-13,Volquete Grande,CH-04,Chofer 4,3,28.05,408.24,425.07
2023-02-26,Vol-14,Volquete Grande,CH-18,Chofer 18,2,19.41,243.37,240.34
2023-02-26,Vol-12,Volquete Grande,CH-18,Chofer 18,4,40.96,502.93,522.96
2023-02-26,Vol-10,Volquete Mediano,CH-11,Chofer 11,2,15.11,202.32,192.54
2023-02-26,Vol-07,Volquete Mediano,CH-18,Chofer 18,5,50.71,522.56,496.8
2023-02-26,Art-20,Articulado,CH-25,Chofer 25,1,11.15,237.24,247.1
2023-02-26,Vol-05,Volquete Pequeño,CH-12,Chofer 12,4,22.6,336.66,353.11
2023-02-26,Vol-15,Volquete Grande,CH-13,Chofer 13,3,26.83,506.87,500.7
2023-02-26,Vol-06,Volquete Mediano,CH-09,Chofer 9,3,20.33,429.32,434.89
2023-02-26,Vol-02,Volquete Pequeño,CH-25,Chofer 25,5,26.84,328.7,312.87
2023-02-26,Vol-09,Volquete Mediano,CH-22,Chofer 22,3,19.01,305.33,307.8
2023-02-26,Art-16,Articulado,CH-02,Chofer 2,1,10.41,165.05,166.89
2023-02-26,Art-19,Articulado,CH-24,Chofer 24,1,7.63,188.9,191.49
2023-02-27,Vol-08,Volquete Mediano,CH-08,Chofer 8,4,34.4,470.34,463.06
2023-02-27,Vol-15,Volquete Grande,CH-08,Chofer 8,3,30.68,532.64,516.25
2023-02-27,Art-16,Articulado,CH-08,Chofer 8,2,25.31,343.02,326.16
2023-02-27,Vol-05,Volquete Pequeño,CH-08,Chofer 8,6,36.95,467.58,468.75
2023-02-27,Art-17,Articulado,CH-18,Chofer 18,2,24.08,390.83,399.91
2023-02-27,Vol-09,Volquete Mediano,CH-15,Chofer 15,4,34.01,457.52,442.78
2023-02-27,Vol-07,Volquete Mediano,CH-08,Chofer 8,5,50.3,579.75,565.74
2023-02-27,Art-18,Articulado,CH-13,Chofer 13,1,11.44,203.3,194.21
2023-02-27,Vol-02,Volquete Pequeño,CH-18,Chofer 18,5,29.11,479.3,478.35
2023-02-27,Vol-04,Volquete Pequeño,CH-01,Chofer 1,4,25.98,293.25,304.07
2023-02-27,Art-19,Articulado,CH-18,Chofer 18,4,47.31,797.56,773.02
2023-02-27,Vol-14,Volquete Grande,CH-23,Chofer 23,3,24.73,405.06,418.5
2023-02-27,Vol-01,Volquete Pequeño,CH-22,Chofer 22,4,21.44,325.5,313.43
2023-02-27,Vol-10,Volquete Mediano,CH-07,Chofer 7,4,27.32,562.55,560.22
2023-02-27,Vol-12,Volquete Grande,CH-10,Chofer 10,3,32.06,433.14,451.62
2023-02-27,Vol-11,Volquete Grande,CH-19,Chofer 19,3,29.89,382.54,378.03
2023-02-27,Vol-06,Volquete Mediano,CH-10,Chofer 10,5,42.96,711.8,688.65
2023-02-27,Art-20,Articulado,CH-05,Chofer 5,1,9.42,183.15,182.78
2023-02-27,Vol-13,Volquete Grande,CH-01,Chofer 1,4,49.79,498.87,490.44
2023-02-27,Vol-03,Volquete Pequeño,CH-13,Chofer 13,6,36.67,426.37,427.79
2023-02-28,Vol-05,Volquete Pequeño,CH-03,Chofer 3,7,42.55,475.24,481.56
2023-02-28,Art-18,Articulado,CH-18,Chofer 18,3,37.14,664.74,685.4
2023-02-28,Vol-06,Volquete Mediano,CH-21,Chofer 21,4,33.33,391.13,374.72
2023-02-28,Vol-04,Volquete Pequeño,CH-17,Chofer 17,4,26.34,267.19,278.85
2023-02-28,Vol-13,Volquete Grande,CH-12,Chofer 12,2,19.66,356.19,343.64
2023-02-28,Vol-08,Volquete Mediano,CH-21,Chofer 21,4,38.5,393.57,379.79
2023-02-28,Vol-07,Volquete Mediano,CH-24,Chofer 24,3,19.88,360.38,351.65
2023-02-28,Vol-02,Volquete Pequeño,CH-08,Chofer 8,5,30.58,469.16,476.95
2023-02-28,Art-19,Articulado,CH-21,Chofer 21,2,24.83,434.19,448.01
2023-02-28,Vol-01,Volquete Pequeño,CH-20,Chofer 20,4,22.35,320.41,328.91
2023-02-28,Art-20,Articulado,CH-06,Chofer 6,3,31.86,686.39,666.69
2023-02-28,Vol-11,Volquete Grande,CH-16,Chofer 16,2,14.31,355.48,356.13
2023-02-28,Vol-09,Volquete Mediano,CH-05,Chofer 5,2,11.57,203.47,205.96
2023-02-28,Vol-10,Volquete Mediano,CH-20,Chofer 20,4,30.58,471.35,483.3
2023-02-28,Art-17,Articulado,CH-08,Chofer 8,4,49.41,723.42,708.72
2023-02-28,Vol-12,Volquete Grande,CH-10,Chofer 10,4,49.09,503.82,483.2
2023-02-28,Vol-15,Volquete Grande,CH-24,Chofer 24,2,12.19,241.91,244.72
2023-03-01,Vol-14,Volquete Grande,CH-03,Chofer 3,3,29.28,486.06,498.65
2023-03-01,Art-16,Articulado,CH-14,Chofer 14,1,8.55,197.96,195.22
2023-03-01,Vol-03,Volquete Pequeño,CH-14,Chofer 14,4,19.25,330.8,340.62
2023-03-01,Vol-13,Volquete Grande,CH-24,Chofer 24,1,8.13,169.92,168.28
2023-03-01,Vol-11,Volquete Grande,CH-01,Chofer 1,1,11.96,163.56,170.4
2023-03-01,Art-20,Articulado,CH-06,Chofer 6,2,20.39,337.09,328.29
2023-03-01,Vol-07,Volquete Mediano,CH-21,Chofer 21,5,42.63,666.82,644.85
2023-03-01,Vol-12,Volquete Grande,CH-17,Chofer 17,3,28.92,459.31,452.72
2023-03-01,Vol-01,Volquete Pequeño,CH-17,Chofer 17,4,23.8,298.08,291.47
2023-03-01,Vol-02,Volquete Pequeño,CH-09,Chofer 9,3,15.66,199.36,202.63
2023-03-01,Vol-08,Volquete Mediano,CH-06,Chofer 6,4,33.16,532.97,524.37
2023-03-01,Vol-10,Volquete Mediano,CH-01,Chofer 1,3,29.98,386.4,374.17
2023-03-01,Vol-09,Volquete Mediano,CH-24,Chofer 24,4,21.8,438.11,427.92
2023-03-01,Vol-06,Volquete Mediano,CH-14,Chofer 14,2,12.05,282.6,296.07
2023-03-01,Vol-05,Volquete Pequeño,CH-25,Chofer 25,5,27.75,325.54,313.41
2023-03-01,Art-19,Articulado,CH-05,Chofer 5,2,19.69,362.41,368.64
2023-03-01,Art-17,Articulado,CH-19,Chofer 19,3,28.89,506.42,500.51
2023-03-01,Vol-04,Volquete Pequeño,CH-11,Chofer 11,4,22.17,294.41,284.14
2023-03-02,Vol-01,Volquete Pequeño,CH-24,Chofer 24,4,19.14,350.77,337.37
2023-03-02,Art-19,Articulado,CH-18,Chofer 18,2,23.2,420.01,438.76
2023-03-02,Art-17,Articulado,CH-12,Chofer 12,1,10.47,164.03,156.86
2023-03-02,Vol-08,Volquete Mediano,CH-11,Chofer 11,3,24.05,310.29,304.12
2023-03-02,Vol-09,Volquete Mediano,CH-18,Chofer 18,4,34.63,554.64,530.33
2023-03-02,Vol-03,Volquete Pequeño,CH-08,Chofer 8,5,28.78,342.75,327.42
2023-03-02,Vol-07,Volquete Mediano,CH-19,Chofer 19,3,23.85,341.19,329.58
2023-03-02,Art-16,Articulado,CH-06,Chofer 6,4,42.06,703.26,690.52
2023-03-02,Vol-14,Volquete Grande,CH-23,Chofer 23,4,35.0,599.79,576.4
2023-03-02,Vol-06,Volquete Mediano,CH-14,Chofer 14,2,11.89,205.98,210.05
2023-03-02,Art-18,Articulado,CH-24,Chofer 24,2,16.78,479.98,456.08
2023-03-02,Vol-13,Volquete Grande,CH-22,Chofer 22,2,19.44,265.12,253.78
2023-03-02,Vol-04,Volquete Pequeño,CH-07,Chofer 7,3,16.13,280.32,284.54
2023-03-02,Vol-02,Volquete Pequeño,CH-03,Chofer 3,4,28.54,343.27,356.61
2023-03-02,Vol-12,Volquete Grande,CH-21,Chofer 21,3,30.0,423.13,434.67
2023-03-02,Vol-10,Volquete Mediano,CH-17,Chofer 17,4,33.06,386.94,397.8
2023-03-02,Vol-11,Volquete Grande,CH-07,Chofer 7,1,8.96,131.42,129.67
2023-03-03,Vol-01,Volquete Pequeño,CH-11,Chofer 11,3,16.2,212.69,206.76
2023-03-03,Art-16,Articulado,CH-19,Chofer 19,1,11.1,220.55,222.91
2023-03-03,Vol-13,Volquete Grande,CH-16,Chofer 16,2,17.37,274.46,269.73
2023-03-03,Vol-08,Volquete Mediano,CH-10,Chofer 10,4,38.86,489.58,495.43
2023-03-03,Vol-11,Volquete Grande,CH-21,Chofer 21,3,30.73,394.3,392.81
2023-03-03,Vol-15,Volquete Grande,CH-16,Chofer 16,3,21.05,536.66,515.05
2023-03-03,Art-20,Articulado,CH-08,Chofer 8,3,33.47,680.53,711.94
2023-03-03,Art-17,Articulado,CH-08,Chofer 8,3,33.16,567.5,587.0
2023-03-03,Vol-03,Volquete Pequeño,CH-12,Chofer 12,5,28.27,329.99,326.16
2023-03-03,Vol-05,Volquete Pequeño,CH-08,Chofer 8,5,27.85,336.4,337.59
2023-03-03,Art-19,Articulado,CH-10,Chofer 10,1,12.61,236.14,231.88
2023-03-03,Vol-07,Volquete Mediano,CH-20,Chofer 20,3,25.33,330.31,335.99
2023-03-03,Vol-09,Volquete Mediano,CH-14,Chofer 14,2,13.35,234.49,234.15
2023-03-03,Vol-12,Volquete Grande,CH-17,Chofer 17,4,35.65,615.74,615.99
2023-03-03,Vol-02,Volquete Pequeño,CH-08,Chofer 8,6,38.73,554.62,553.72
2023-03-03,Vol-10,Volquete Mediano,CH-22,Chofer 22,2,14.13,218.64,228.12
2023-03-03,Vol-04,Volquete Pequeño,CH-13,Chofer 13,6,35.53,502.68,503.15
2023-03-03,Vol-06,Volquete Mediano,CH-01,Chofer 1,5,40.98,582.31,578.95
2023-03-04,Vol-08,Volquete Mediano,CH-12,Chofer 12,4,33.14,542.31,537.84
2023-03-04,Art-18,Articulado,CH-16,Chofer 16,1,10.15,193.13,196.95
2023-03-04,Vol-15,Volquete Grande,CH-07,Chofer 7,2,15.93,350.49,366.91
2023-03-04,Art-20,Articulado,CH-08,Chofer 8,2,24.58,467.14,458.32
2023-03-04,Art-16,Articulado,CH-23,Chofer 23,2,21.26,395.17,393.41
2023-03-04,Vol-02,Volquete Pequeño,CH-15,Chofer 15,4,20.95,320.48,331.06
2023-03-04,Vol-05,Volquete Pequeño,CH-12,Chofer 12,3,16.43,257.04,257.7
2023-03-04,Vol-07,Volquete Mediano,CH-23,Chofer 23,4,36.9,542.9,568.3
2023-03-04,Vol-04,Volquete Pequeño,CH-11,Chofer 11,5,29.83,437.26,437.63
2023-03-04,Vol-06,Volquete Mediano,CH-13,Chofer 13,5,39.78,679.97,674.99
2023-03-04,Vol-14,Volquete Grande,CH-08,Chofer 8,4,38.92,717.75,701.81
2023-03-04,Vol-13,Volquete Grande,CH-16,Chofer 16,2,15.93,350.25,348.16
2023-03-04,Vol-01,Volquete Pequeño,CH-18,Chofer 18,5,29.93,401.93,419.65
2023-03-04,Art-19,Articulado,CH-12,Chofer 12,2,19.7,350.32,337.21
2023-03-04,Vol-10,Volquete Mediano,CH-07,Chofer 7,2,15.91,265.15,265.28
2023-03-05,Art-20,Articulado,CH-10,Chofer 10,1,13.35,201.22,206.74
2023-03-05,Vol-01,Volquete Pequeño,CH-20,Chofer 20,3,14.96,242.84,237.22
2023-03-05,Art-18,Articulado,CH-08,Chofer 8,2,26.76,325.2,328.3
2023-03-05,Vol-07,Volquete Mediano,CH-18,Chofer 18,2,19.13,196.76,188.79
2023-03-05,Vol-04,Volquete Pequeño,CH-22,Chofer 22,4,21.32,372.05,360.56
2023-03-05,Art-19,Articulado,CH-25,Chofer 25,1,11.65,238.55,243.11
2023-03-05,Vol-14,Volquete Grande,CH-17,Chofer 17,3,28.13,447.62,456.67
2023-03-05,Vol-10,Volquete Mediano,CH-13,Chofer 13,3,28.55,398.35,404.65
2023-03-05,Vol-13,Volquete Grande,CH-10,Chofer 10,4,47.56,671.15,674.31
2023-03-05,Vol-15,Volquete Grande,CH-15,Chofer 15,3,24.49,455.07,438.09
2023-03-05,Art-17,Articulado,CH-19,Chofer 19,3,31.52,566.35,561.02
2023-03-05,Vol-05,Volquete Pequeño,CH-15,Chofer 15,4,24.34,305.1,302.79
2023-03-05,Vol-09,Volquete Mediano,CH-17,Chofer 17,2,14.63,198.32,202.4
2023-03-05,Art-16,Articulado,CH-23,Chofer 23,2,20.3,355.48,365.46
2023-03-05,Vol-08,Volquete Mediano,CH-07,Chofer 7,3,20.46,356.32,338.86
2023-03-05,Vol-06,Volquete Mediano,CH-12,Chofer 12,2,15.31,218.82,215.51
2023-03-06,Vol-06,Volquete Mediano,CH-07,Chofer 7,4,25.57,575.72,548.37
2023-03-06,Vol-08,Volquete Mediano,CH-19,Chofer 19,3,25.5,321.49,309.13
2023-03-06,Art-18,Articulado,CH-06,Chofer 6,1,10.81,166.03,161.89
2023-03-06,Vol-10,Volquete Mediano,CH-06,Chofer 6,3,26.01,377.77,395.55
2023-03-06,Vol-05,Volquete Pequeño,CH-25,Chofer 25,5,31.47,362.98,362.79
2023-03-06,Vol-03,Volquete Pequeño,CH-25,Chofer 25,6,34.46,526.77,539.96
2023-03-06,Vol-04,Volquete Pequeño,CH-01,Chofer 1,6,42.26,496.45,472.05
2023-03-06,Vol-14,Volquete Grande,CH-18,Chofer 18,4,37.89,625.89,619.84
2023-03-06,Art-17,Articulado,CH-22,Chofer 22,1,9.02,188.5,192.21
2023-03-06,Vol-09,Volquete Mediano,CH-13,Chofer 13,3,25.88,367.17,365.42
2023-03-06,Vol-15,Volquete Grande,CH-24,Chofer 24,3,21.39,374.02,381.75
2023-03-06,Art-19,Articulado,CH-16,Chofer 16,1,9.39,200.24,203.49
2023-03-06,Vol-13,Volquete Grande,CH-02,Chofer 2,2,19.87,250.39,254.63
2023-03-06,Vol-11,Volquete Grande,CH-14,Chofer 14,3,22.64,404.98,399.16
2023-03-06,Art-20,Articulado,CH-14,Chofer 14,1,8.19,190.72,197.48
2023-03-06,Vol-02,Volquete Pequeño,CH-03,Chofer 3,5,32.05,467.32,471.13
2023-03-06,Vol-12,Volquete Grande,CH-17,Chofer 17,3,28.96,530.0,514.75
2023-03-06,Vol-01,Volquete Pequeño,CH-25,Chofer 25,4,22.24,324.72,338.89
2023-03-06,Art-16,Articulado,CH-11,Chofer 11,2,18.84,333.88,337.4
2023-03-07,Vol-14,Volquete Grande,CH-14,Chofer 14,3,22.11,460.06,469.24
2023-03-07,Vol-04,Volquete Pequeño,CH-11,Chofer 11,4,23.53,326.31,340.34
2023-03-07,Art-19,Articulado,CH-09,Chofer 9,1,10.47,206.99,198.41
2023-03-07,Vol-02,Volquete Pequeño,CH-02,Chofer 2,5,27.56,447.06,446.82
2023-03-07,Vol-11,Volquete Grande,CH-03,Chofer 3,3,33.23,490.39,475.17
2023-03-07,Vol-07,Volquete Mediano,CH-25,Chofer 25,3,29.11,300.78,311.76
2023-03-07,Vol-15,Volquete Grande,CH-20,Chofer 20,1,8.32,151.27,145.97
2023-03-07,Vol-05,Volquete Pequeño,CH-10,Chofer 10,4,27.64,327.64,323.02
2023-03-07,Art-18,Articulado,CH-19,Chofer 19,3,36.52,661.63,650.51
2023-03-07,Vol-12,Volquete Grande,CH-22,Chofer 22,2,16.99,335.12,327.72
2023-03-07,Vol-03,Volquete Pequeño,CH-24,Chofer 24,3,12.05,204.64,211.99
2023-03-07,Art-16,Articulado,CH-24,Chofer 24,2,16.84,459.92,438.92
2023-03-07,Vol-10,Volquete Mediano,CH-06,Chofer 6,3,26.76,332.55,339.0
2023-03-07,Vol-13,Volquete Grande,CH-22,Chofer 22,3,26.6,423.31,425.15
2023-03-07,Art-17,Articulado,CH-20,Chofer 20,2,19.66,365.37,357.47
2023-03-07,Vol-08,Volquete Mediano,CH-10,Chofer 10,5,51.95,638.85,629.62
2023-03-07,Vol-09,Volquete Mediano,CH-10,Chofer 10,5,48.16,570.95,559.69
2023-03-07,Art-20,Articulado,CH-02,Chofer 2,1,10.47,223.88,218.67
2023-03-07,Vol-01,Volquete Pequeño,CH-19,Chofer 19,5,25.37,357.13,364.59
2023-03-08,Vol-08,Volquete Mediano,CH-22,Chofer 22,3,21.79,300.92,314.81
2023-03-08,Vol-02,Volquete Pequeño,CH-15,Chofer 15,3,18.3,225.08,217.45
2023-03-08,Vol-04,Volquete Pequeño,CH-04,Chofer 4,4,25.92,278.77,289.6
2023-03-08,Art-19,Articulado,CH-24,Chofer 24,1,8.76,198.17,207.97
2023-03-08,Art-17,Articulado,CH-21,Chofer 21,1,11.24,219.81,230.79
2023-03-08,Art-16,Articulado,CH-05,Chofer 5,2,17.69,333.83,317.19
2023-03-08,Art-20,Articulado,CH-25,Chofer 25,1,10.1,174.2,181.44
2023-03-08,Vol-13,Volquete Grande,CH-09,Chofer 9,2,16.81,259.69,254.11
2023-03-08,Vol-12,Volquete Grande,CH-09,Chofer 9,2,17.36,307.18,307.79
2023-03-08,Vol-15,Volquete Grande,CH-21,Chofer 21,3,25.79,516.6,523.64
2023-03-08,Vol-01,Volquete Pequeño,CH-22,Chofer 22,5,26.65,449.08,433.68
2023-03-08,Vol-05,Volquete Pequeño,CH-05,Chofer 5,4,16.74,301.44,300.9
2023-03-08,Art-18,Articulado,CH-01,Chofer 1,2,27.63,363.91,360.27
2023-03-08,Vol-14,Volquete Grande,CH-23,Chofer 23,3,27.91,414.63,410.42
2023-03-08,Vol-03,Volquete Pequeño,CH-01,Chofer 1,6,41.6,433.88,423.24
2023-03-08,Vol-06,Volquete Mediano,CH-23,Chofer 23,3,23.8,296.22,284.69
2023-03-08,Vol-09,Volquete Mediano,CH-10,Chofer 10,4,35.73,486.8,500.84
2023-03-08,Vol-07,Volquete Mediano,CH-17,Chofer 17,3,25.14,333.57,342.71
2023-03-09,Vol-08,Volquete Mediano,CH-10,Chofer 10,6,65.01,638.0,657.85
2023-03-09,Vol-07,Volquete Mediano,CH-02,Chofer 2,3,26.87,329.75,341.39
2023-03-09,Vol-15,Volquete Grande,CH-15,Chofer 15,3,26.58,525.33,546.56
2023-03-09,Art-18,Articulado,CH-18,Chofer 18,1,13.15,183.11,184.67
2023-03-09,Vol-12,Volquete Grande,CH-18,Chofer 18,3,28.92,381.81,365.98
2023-03-09,Art-19,Articulado,CH-09,Chofer 9,2,18.64,401.2,397.24
2023-03-09,Vol-14,Volquete Grande,CH-04,Chofer 4,2,16.62,351.78,366.15
2023-03-09,Vol-03,Volquete Pequeño,CH-19,Chofer 19,3,18.06,252.85,242.03
2023-03-09,Art-20,Articulado,CH-22,Chofer 22,2,20.19,450.33,438.35
2023-03-09,Vol-10,Volquete Mediano,CH-04,Chofer 4,3,23.39,371.24,388.24
2023-03-09,Vol-06,Volquete Mediano,CH-03,Chofer 3,3,27.97,393.53,387.09
2023-03-09,Vol-13,Volquete Grande,CH-02,Chofer 2,2,17.79,262.93,270.0
